@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
3580,'2020/03/23 13:25:32:411',4,-0.06728,0.27913,0.59077,0.095697,0.295068,0.49076,0.230696,0.335885,0.446134,0.176208,0.339131,0.27732,0.290956,0,0,0,0,0,0,0,0,0,1,0,0,0
3581,'2020/03/23 13:25:32:412',4,-0.06728,0.27913,0.59077,0.095697,0.295068,0.49076,0.230696,0.335885,0.446134,0.176208,0.339131,0.27732,0.290956,0,0,0,0,0,0,0,0,0,1,0,0,0
3582,'2020/03/23 13:25:32:423',4,-0.25564,0.174687,0.550265,-0.005266,0.419075,0.234857,0.2975,0.060557,0.376954,0.091235,0.204777,0.390121,0.063608,0,0,0,0,0,0,0,0,0,1,0,0,0
3583,'2020/03/23 13:25:32:423',4,-0.25564,0.174687,0.550265,-0.005266,0.419075,0.234857,0.2975,0.060557,0.376954,0.091235,0.204777,0.390121,0.063608,0,0,0,0,0,0,0,0,0,1,0,0,0
3584,'2020/03/23 13:25:32:423',4,-0.25564,0.174687,0.550265,-0.005266,0.419075,0.234857,0.2975,0.060557,0.376954,0.091235,0.204777,0.390121,0.063608,0,0,0,0,0,0,0,0,0,1,0,0,0
3585,'2020/03/23 13:25:32:424',4,-0.25564,0.174687,0.550265,-0.005266,0.419075,0.234857,0.2975,0.060557,0.376954,0.091235,0.204777,0.390121,0.063608,0,0,0,0,0,0,0,0,0,1,0,0,0
3586,'2020/03/23 13:25:32:424',4,-0.25564,0.174687,0.550265,-0.005266,0.419075,0.234857,0.2975,0.060557,0.376954,0.091235,0.204777,0.390121,0.063608,0,0,0,0,0,0,0,0,0,1,0,0,0
3587,'2020/03/23 13:25:32:434',4,-0.131665,0.161201,0.709574,-0.093402,0.432582,0.316846,0.271429,0.211688,0.472225,0.138748,0.32244,0.4065,0.045233,0,0,0,0,0,0,0,0,0,1,0,0,0
3588,'2020/03/23 13:25:32:434',4,-0.131665,0.161201,0.709574,-0.093402,0.432582,0.316846,0.271429,0.211688,0.472225,0.138748,0.32244,0.4065,0.045233,0,0,0,0,0,0,0,0,0,1,0,0,0
3589,'2020/03/23 13:25:32:434',4,-0.131665,0.161201,0.709574,-0.093402,0.432582,0.316846,0.271429,0.211688,0.472225,0.138748,0.32244,0.4065,0.045233,0,0,0,0,0,0,0,0,0,1,0,0,0
3590,'2020/03/23 13:25:32:434',4,-0.131665,0.161201,0.709574,-0.093402,0.432582,0.316846,0.271429,0.211688,0.472225,0.138748,0.32244,0.4065,0.045233,0,0,0,0,0,0,0,0,0,1,0,0,0
3591,'2020/03/23 13:25:32:446',4,0.020017,0.276327,0.754647,-0.078008,0.461075,0.375789,0.255918,0.253239,0.481625,0.111208,0.549967,0.159754,0.119417,0,0,0,0,0,0,0,0,0,1,0,0,0
3592,'2020/03/23 13:25:32:446',4,0.020017,0.276327,0.754647,-0.078008,0.461075,0.375789,0.255918,0.253239,0.481625,0.111208,0.549967,0.159754,0.119417,0,0,0,0,0,0,0,0,0,1,0,0,0
3593,'2020/03/23 13:25:32:446',4,0.020017,0.276327,0.754647,-0.078008,0.461075,0.375789,0.255918,0.253239,0.481625,0.111208,0.549967,0.159754,0.119417,0,0,0,0,0,0,0,0,0,1,0,0,0
3594,'2020/03/23 13:25:32:446',4,0.020017,0.276327,0.754647,-0.078008,0.461075,0.375789,0.255918,0.253239,0.481625,0.111208,0.549967,0.159754,0.119417,0,0,0,0,0,0,0,0,0,1,0,0,0
3595,'2020/03/23 13:25:32:457',4,0.052746,0.356685,0.559072,-0.018935,0.552897,0.16268,0.411691,0.315372,0.4214,0.280421,0.447131,0.111864,0.260787,0,0,0,0,0,0,0,0,0,1,0,0,0
3596,'2020/03/23 13:25:32:458',4,0.052746,0.356685,0.559072,-0.018935,0.552897,0.16268,0.411691,0.315372,0.4214,0.280421,0.447131,0.111864,0.260787,0,0,0,0,0,0,0,0,0,1,0,0,0
3597,'2020/03/23 13:25:32:458',4,0.052746,0.356685,0.559072,-0.018935,0.552897,0.16268,0.411691,0.315372,0.4214,0.280421,0.447131,0.111864,0.260787,0,0,0,0,0,0,0,0,0,1,0,0,0
3598,'2020/03/23 13:25:32:458',4,0.052746,0.356685,0.559072,-0.018935,0.552897,0.16268,0.411691,0.315372,0.4214,0.280421,0.447131,0.111864,0.260787,0,0,0,0,0,0,0,0,0,1,0,0,0
3599,'2020/03/23 13:25:32:458',4,0.052746,0.356685,0.559072,-0.018935,0.552897,0.16268,0.411691,0.315372,0.4214,0.280421,0.447131,0.111864,0.260787,0,0,0,0,0,0,0,0,0,1,0,0,0
3600,'2020/03/23 13:25:32:458',4,0.052746,0.356685,0.559072,-0.018935,0.552897,0.16268,0.411691,0.315372,0.4214,0.280421,0.447131,0.111864,0.260787,0,0,0,0,0,0,0,0,0,1,0,0,0
3601,'2020/03/23 13:25:32:469',4,-0.058273,0.440835,0.56481,-0.086612,0.629194,0.053729,0.315364,0.291304,0.275043,0.276801,0.387439,-0.001503,0.475856,0,0,0,0,0,0,0,0,0,1,0,0,0
3602,'2020/03/23 13:25:32:469',4,-0.058273,0.440835,0.56481,-0.086612,0.629194,0.053729,0.315364,0.291304,0.275043,0.276801,0.387439,-0.001503,0.475856,0,0,0,0,0,0,0,0,0,1,0,0,0
3603,'2020/03/23 13:25:32:470',4,-0.058273,0.440835,0.56481,-0.086612,0.629194,0.053729,0.315364,0.291304,0.275043,0.276801,0.387439,-0.001503,0.475856,0,0,0,0,0,0,0,0,0,1,0,0,0
3604,'2020/03/23 13:25:32:470',4,-0.058273,0.440835,0.56481,-0.086612,0.629194,0.053729,0.315364,0.291304,0.275043,0.276801,0.387439,-0.001503,0.475856,0,0,0,0,0,0,0,0,0,1,0,0,0
3605,'2020/03/23 13:25:32:470',4,-0.058273,0.440835,0.56481,-0.086612,0.629194,0.053729,0.315364,0.291304,0.275043,0.276801,0.387439,-0.001503,0.475856,0,0,0,0,0,0,0,0,0,1,0,0,0
3606,'2020/03/23 13:25:32:481',4,-0.127353,0.561874,0.449462,0.017086,0.593793,0.058307,0.489574,0.260653,0.469177,0.291307,0.484605,-0.027379,0.50032,0,0,0,0,0,0,0,0,0,1,0,0,0
3607,'2020/03/23 13:25:32:481',4,-0.127353,0.561874,0.449462,0.017086,0.593793,0.058307,0.489574,0.260653,0.469177,0.291307,0.484605,-0.027379,0.50032,0,0,0,0,0,0,0,0,0,1,0,0,0
3608,'2020/03/23 13:25:32:481',4,-0.127353,0.561874,0.449462,0.017086,0.593793,0.058307,0.489574,0.260653,0.469177,0.291307,0.484605,-0.027379,0.50032,0,0,0,0,0,0,0,0,0,1,0,0,0
3609,'2020/03/23 13:25:32:481',4,-0.127353,0.561874,0.449462,0.017086,0.593793,0.058307,0.489574,0.260653,0.469177,0.291307,0.484605,-0.027379,0.50032,0,0,0,0,0,0,0,0,0,1,0,0,0
3610,'2020/03/23 13:25:32:492',4,0.039795,0.524108,0.386635,0.172111,0.505023,0.059859,0.715319,0.044164,0.580422,0.184578,0.375408,0.111959,0.292225,0,0,0,0,0,0,0,0,0,1,0,0,0
3611,'2020/03/23 13:25:32:492',4,0.039795,0.524108,0.386635,0.172111,0.505023,0.059859,0.715319,0.044164,0.580422,0.184578,0.375408,0.111959,0.292225,0,0,0,0,0,0,0,0,0,1,0,0,0
3612,'2020/03/23 13:25:32:493',4,0.039795,0.524108,0.386635,0.172111,0.505023,0.059859,0.715319,0.044164,0.580422,0.184578,0.375408,0.111959,0.292225,0,0,0,0,0,0,0,0,0,1,0,0,0
3613,'2020/03/23 13:25:32:493',4,0.039795,0.524108,0.386635,0.172111,0.505023,0.059859,0.715319,0.044164,0.580422,0.184578,0.375408,0.111959,0.292225,0,0,0,0,0,0,0,0,0,1,0,0,0
3614,'2020/03/23 13:25:32:504',4,-0.097231,0.390526,0.540121,0.129377,0.614469,-0.007704,0.566559,0.072084,0.458592,0.162689,0.292732,0.245948,0.231934,0,0,0,0,0,0,0,0,0,1,0,0,0
3615,'2020/03/23 13:25:32:504',4,-0.097231,0.390526,0.540121,0.129377,0.614469,-0.007704,0.566559,0.072084,0.458592,0.162689,0.292732,0.245948,0.231934,0,0,0,0,0,0,0,0,0,1,0,0,0
3616,'2020/03/23 13:25:32:504',4,-0.097231,0.390526,0.540121,0.129377,0.614469,-0.007704,0.566559,0.072084,0.458592,0.162689,0.292732,0.245948,0.231934,0,0,0,0,0,0,0,0,0,1,0,0,0
3617,'2020/03/23 13:25:32:504',4,-0.097231,0.390526,0.540121,0.129377,0.614469,-0.007704,0.566559,0.072084,0.458592,0.162689,0.292732,0.245948,0.231934,0,0,0,0,0,0,0,0,0,1,0,0,0
3618,'2020/03/23 13:25:32:505',4,-0.097231,0.390526,0.540121,0.129377,0.614469,-0.007704,0.566559,0.072084,0.458592,0.162689,0.292732,0.245948,0.231934,0,0,0,0,0,0,0,0,0,1,0,0,0
3619,'2020/03/23 13:25:32:515',4,-0.262892,0.594966,0.426397,0.185295,0.519543,0.113657,0.522247,0.049918,0.528376,0.110327,0.356682,0.216808,0.218832,0,0,0,0,0,0,0,0,0,1,0,0,0
3620,'2020/03/23 13:25:32:516',4,-0.262892,0.594966,0.426397,0.185295,0.519543,0.113657,0.522247,0.049918,0.528376,0.110327,0.356682,0.216808,0.218832,0,0,0,0,0,0,0,0,0,1,0,0,0
3621,'2020/03/23 13:25:32:516',4,-0.262892,0.594966,0.426397,0.185295,0.519543,0.113657,0.522247,0.049918,0.528376,0.110327,0.356682,0.216808,0.218832,0,0,0,0,0,0,0,0,0,1,0,0,0
3622,'2020/03/23 13:25:32:516',4,-0.262892,0.594966,0.426397,0.185295,0.519543,0.113657,0.522247,0.049918,0.528376,0.110327,0.356682,0.216808,0.218832,0,0,0,0,0,0,0,0,0,1,0,0,0
3623,'2020/03/23 13:25:32:527',4,-0.076289,0.295922,0.556199,0.137756,0.270198,0.508742,0.224808,0.319178,0.470379,0.127648,0.37567,0.238555,0.316228,0,0,0,0,0,0,0,0,0,1,0,0,0
3624,'2020/03/23 13:25:32:527',4,-0.076289,0.295922,0.556199,0.137756,0.270198,0.508742,0.224808,0.319178,0.470379,0.127648,0.37567,0.238555,0.316228,0,0,0,0,0,0,0,0,0,1,0,0,0
3625,'2020/03/23 13:25:32:528',4,-0.076289,0.295922,0.556199,0.137756,0.270198,0.508742,0.224808,0.319178,0.470379,0.127648,0.37567,0.238555,0.316228,0,0,0,0,0,0,0,0,0,1,0,0,0
3626,'2020/03/23 13:25:32:528',4,-0.076289,0.295922,0.556199,0.137756,0.270198,0.508742,0.224808,0.319178,0.470379,0.127648,0.37567,0.238555,0.316228,0,0,0,0,0,0,0,0,0,1,0,0,0
3627,'2020/03/23 13:25:32:528',4,-0.076289,0.295922,0.556199,0.137756,0.270198,0.508742,0.224808,0.319178,0.470379,0.127648,0.37567,0.238555,0.316228,0,0,0,0,0,0,0,0,0,1,0,0,0
3628,'2020/03/23 13:25:32:539',4,-0.234751,0.24193,0.523751,0.028738,0.446304,0.213617,0.336994,0.072215,0.378723,0.134961,0.205116,0.37659,0.079835,0,0,0,0,0,0,0,0,0,1,0,0,0
3629,'2020/03/23 13:25:32:539',4,-0.234751,0.24193,0.523751,0.028738,0.446304,0.213617,0.336994,0.072215,0.378723,0.134961,0.205116,0.37659,0.079835,0,0,0,0,0,0,0,0,0,1,0,0,0
3630,'2020/03/23 13:25:32:539',4,-0.234751,0.24193,0.523751,0.028738,0.446304,0.213617,0.336994,0.072215,0.378723,0.134961,0.205116,0.37659,0.079835,0,0,0,0,0,0,0,0,0,1,0,0,0
3631,'2020/03/23 13:25:32:540',4,-0.234751,0.24193,0.523751,0.028738,0.446304,0.213617,0.336994,0.072215,0.378723,0.134961,0.205116,0.37659,0.079835,0,0,0,0,0,0,0,0,0,1,0,0,0
3632,'2020/03/23 13:25:32:540',4,-0.234751,0.24193,0.523751,0.028738,0.446304,0.213617,0.336994,0.072215,0.378723,0.134961,0.205116,0.37659,0.079835,0,0,0,0,0,0,0,0,0,1,0,0,0
3633,'2020/03/23 13:25:32:540',4,-0.234751,0.24193,0.523751,0.028738,0.446304,0.213617,0.336994,0.072215,0.378723,0.134961,0.205116,0.37659,0.079835,0,0,0,0,0,0,0,0,0,1,0,0,0
3634,'2020/03/23 13:25:32:550',4,-0.174027,0.168778,0.654476,-0.054152,0.422794,0.299761,0.283663,0.162273,0.449621,0.123626,0.281763,0.413829,0.051373,0,0,0,0,0,0,0,0,0,1,0,0,0
3635,'2020/03/23 13:25:32:550',4,-0.174027,0.168778,0.654476,-0.054152,0.422794,0.299761,0.283663,0.162273,0.449621,0.123626,0.281763,0.413829,0.051373,0,0,0,0,0,0,0,0,0,1,0,0,0
3636,'2020/03/23 13:25:32:550',4,-0.174027,0.168778,0.654476,-0.054152,0.422794,0.299761,0.283663,0.162273,0.449621,0.123626,0.281763,0.413829,0.051373,0,0,0,0,0,0,0,0,0,1,0,0,0
3637,'2020/03/23 13:25:32:551',4,-0.174027,0.168778,0.654476,-0.054152,0.422794,0.299761,0.283663,0.162273,0.449621,0.123626,0.281763,0.413829,0.051373,0,0,0,0,0,0,0,0,0,1,0,0,0
3638,'2020/03/23 13:25:32:562',4,0.029391,0.189809,0.823127,-0.118625,0.413876,0.417739,0.196554,0.301891,0.487386,0.116618,0.532083,0.219232,0.097794,0,0,0,0,0,0,0,0,0,1,0,0,0
3639,'2020/03/23 13:25:32:562',4,0.029391,0.189809,0.823127,-0.118625,0.413876,0.417739,0.196554,0.301891,0.487386,0.116618,0.532083,0.219232,0.097794,0,0,0,0,0,0,0,0,0,1,0,0,0
3640,'2020/03/23 13:25:32:562',4,0.029391,0.189809,0.823127,-0.118625,0.413876,0.417739,0.196554,0.301891,0.487386,0.116618,0.532083,0.219232,0.097794,0,0,0,0,0,0,0,0,0,1,0,0,0
3641,'2020/03/23 13:25:32:562',4,0.029391,0.189809,0.823127,-0.118625,0.413876,0.417739,0.196554,0.301891,0.487386,0.116618,0.532083,0.219232,0.097794,0,0,0,0,0,0,0,0,0,1,0,0,0
3642,'2020/03/23 13:25:32:573',4,0.033796,0.331282,0.554264,0.004235,0.500196,0.239932,0.36928,0.277101,0.45251,0.187092,0.501203,0.096631,0.197706,0,0,0,0,0,0,0,0,0,1,0,0,0
3643,'2020/03/23 13:25:32:574',4,0.033796,0.331282,0.554264,0.004235,0.500196,0.239932,0.36928,0.277101,0.45251,0.187092,0.501203,0.096631,0.197706,0,0,0,0,0,0,0,0,0,1,0,0,0
3644,'2020/03/23 13:25:32:574',4,0.033796,0.331282,0.554264,0.004235,0.500196,0.239932,0.36928,0.277101,0.45251,0.187092,0.501203,0.096631,0.197706,0,0,0,0,0,0,0,0,0,1,0,0,0
3645,'2020/03/23 13:25:32:574',4,0.033796,0.331282,0.554264,0.004235,0.500196,0.239932,0.36928,0.277101,0.45251,0.187092,0.501203,0.096631,0.197706,0,0,0,0,0,0,0,0,0,1,0,0,0
3646,'2020/03/23 13:25:32:574',4,0.033796,0.331282,0.554264,0.004235,0.500196,0.239932,0.36928,0.277101,0.45251,0.187092,0.501203,0.096631,0.197706,0,0,0,0,0,0,0,0,0,1,0,0,0
3647,'2020/03/23 13:25:32:585',4,0.016473,0.385304,0.634432,-0.103193,0.641399,0.083566,0.296384,0.350636,0.233237,0.332866,0.340617,0.051574,0.429232,0,0,0,0,0,0,0,0,0,1,0,0,0
3648,'2020/03/23 13:25:32:585',4,0.016473,0.385304,0.634432,-0.103193,0.641399,0.083566,0.296384,0.350636,0.233237,0.332866,0.340617,0.051574,0.429232,0,0,0,0,0,0,0,0,0,1,0,0,0
3649,'2020/03/23 13:25:32:585',4,0.016473,0.385304,0.634432,-0.103193,0.641399,0.083566,0.296384,0.350636,0.233237,0.332866,0.340617,0.051574,0.429232,0,0,0,0,0,0,0,0,0,1,0,0,0
3650,'2020/03/23 13:25:32:585',4,0.016473,0.385304,0.634432,-0.103193,0.641399,0.083566,0.296384,0.350636,0.233237,0.332866,0.340617,0.051574,0.429232,0,0,0,0,0,0,0,0,0,1,0,0,0
3651,'2020/03/23 13:25:32:597',4,-0.097523,0.544796,0.466016,-0.012329,0.60472,0.044591,0.430953,0.262505,0.402761,0.296462,0.463866,-0.0257,0.5263,0,0,0,0,0,0,0,0,0,1,0,0,0
3652,'2020/03/23 13:25:32:597',4,-0.097523,0.544796,0.466016,-0.012329,0.60472,0.044591,0.430953,0.262505,0.402761,0.296462,0.463866,-0.0257,0.5263,0,0,0,0,0,0,0,0,0,1,0,0,0
3653,'2020/03/23 13:25:32:597',4,-0.097523,0.544796,0.466016,-0.012329,0.60472,0.044591,0.430953,0.262505,0.402761,0.296462,0.463866,-0.0257,0.5263,0,0,0,0,0,0,0,0,0,1,0,0,0
3654,'2020/03/23 13:25:32:597',4,-0.097523,0.544796,0.466016,-0.012329,0.60472,0.044591,0.430953,0.262505,0.402761,0.296462,0.463866,-0.0257,0.5263,0,0,0,0,0,0,0,0,0,1,0,0,0
3655,'2020/03/23 13:25:32:597',4,-0.097523,0.544796,0.466016,-0.012329,0.60472,0.044591,0.430953,0.262505,0.402761,0.296462,0.463866,-0.0257,0.5263,0,0,0,0,0,0,0,0,0,1,0,0,0
3656,'2020/03/23 13:25:32:609',4,0.013493,0.523105,0.351942,0.194797,0.468699,0.069574,0.688257,0.040838,0.621715,0.159955,0.418961,0.092258,0.299654,0,0,0,0,0,0,0,0,0,1,0,0,0
3657,'2020/03/23 13:25:32:609',4,0.013493,0.523105,0.351942,0.194797,0.468699,0.069574,0.688257,0.040838,0.621715,0.159955,0.418961,0.092258,0.299654,0,0,0,0,0,0,0,0,0,1,0,0,0
3658,'2020/03/23 13:25:32:609',4,0.013493,0.523105,0.351942,0.194797,0.468699,0.069574,0.688257,0.040838,0.621715,0.159955,0.418961,0.092258,0.299654,0,0,0,0,0,0,0,0,0,1,0,0,0
3659,'2020/03/23 13:25:32:609',4,0.013493,0.523105,0.351942,0.194797,0.468699,0.069574,0.688257,0.040838,0.621715,0.159955,0.418961,0.092258,0.299654,0,0,0,0,0,0,0,0,0,1,0,0,0
3660,'2020/03/23 13:25:32:610',4,0.013493,0.523105,0.351942,0.194797,0.468699,0.069574,0.688257,0.040838,0.621715,0.159955,0.418961,0.092258,0.299654,0,0,0,0,0,0,0,0,0,1,0,0,0
3661,'2020/03/23 13:25:32:610',4,0.013493,0.523105,0.351942,0.194797,0.468699,0.069574,0.688257,0.040838,0.621715,0.159955,0.418961,0.092258,0.299654,0,0,0,0,0,0,0,0,0,1,0,0,0
3662,'2020/03/23 13:25:32:620',4,-0.079383,0.401565,0.536316,0.125536,0.614957,0.003461,0.57995,0.088485,0.468857,0.178964,0.292089,0.239153,0.231162,0,0,0,0,0,0,0,0,0,1,0,0,0
3663,'2020/03/23 13:25:32:620',4,-0.079383,0.401565,0.536316,0.125536,0.614957,0.003461,0.57995,0.088485,0.468857,0.178964,0.292089,0.239153,0.231162,0,0,0,0,0,0,0,0,0,1,0,0,0
3664,'2020/03/23 13:25:32:620',4,-0.079383,0.401565,0.536316,0.125536,0.614957,0.003461,0.57995,0.088485,0.468857,0.178964,0.292089,0.239153,0.231162,0,0,0,0,0,0,0,0,0,1,0,0,0
3665,'2020/03/23 13:25:32:620',4,-0.079383,0.401565,0.536316,0.125536,0.614957,0.003461,0.57995,0.088485,0.468857,0.178964,0.292089,0.239153,0.231162,0,0,0,0,0,0,0,0,0,1,0,0,0
3666,'2020/03/23 13:25:32:631',4,-0.217937,0.515004,0.426449,0.200152,0.562354,0.015609,0.55671,0.036391,0.478147,0.121603,0.344619,0.182685,0.274673,0,0,0,0,0,0,0,0,0,1,0,0,0
3667,'2020/03/23 13:25:32:632',4,-0.217937,0.515004,0.426449,0.200152,0.562354,0.015609,0.55671,0.036391,0.478147,0.121603,0.344619,0.182685,0.274673,0,0,0,0,0,0,0,0,0,1,0,0,0
3668,'2020/03/23 13:25:32:632',4,-0.217937,0.515004,0.426449,0.200152,0.562354,0.015609,0.55671,0.036391,0.478147,0.121603,0.344619,0.182685,0.274673,0,0,0,0,0,0,0,0,0,1,0,0,0
3669,'2020/03/23 13:25:32:632',4,-0.217937,0.515004,0.426449,0.200152,0.562354,0.015609,0.55671,0.036391,0.478147,0.121603,0.344619,0.182685,0.274673,0,0,0,0,0,0,0,0,0,1,0,0,0
3670,'2020/03/23 13:25:32:643',4,-0.22116,0.448379,0.501226,0.145561,0.356408,0.381526,0.370019,0.172292,0.565401,0.050855,0.375247,0.248466,0.228328,0,0,0,0,0,0,0,0,0,1,0,0,0
3671,'2020/03/23 13:25:32:643',4,-0.22116,0.448379,0.501226,0.145561,0.356408,0.381526,0.370019,0.172292,0.565401,0.050855,0.375247,0.248466,0.228328,0,0,0,0,0,0,0,0,0,1,0,0,0
3672,'2020/03/23 13:25:32:644',4,-0.22116,0.448379,0.501226,0.145561,0.356408,0.381526,0.370019,0.172292,0.565401,0.050855,0.375247,0.248466,0.228328,0,0,0,0,0,0,0,0,0,1,0,0,0
3673,'2020/03/23 13:25:32:644',4,-0.22116,0.448379,0.501226,0.145561,0.356408,0.381526,0.370019,0.172292,0.565401,0.050855,0.375247,0.248466,0.228328,0,0,0,0,0,0,0,0,0,1,0,0,0
3674,'2020/03/23 13:25:32:644',4,-0.22116,0.448379,0.501226,0.145561,0.356408,0.381526,0.370019,0.172292,0.565401,0.050855,0.375247,0.248466,0.228328,0,0,0,0,0,0,0,0,0,1,0,0,0
3675,'2020/03/23 13:25:32:655',4,-0.163425,0.366751,0.464622,0.073731,0.486417,0.187319,0.391111,0.116013,0.408935,0.22456,0.206875,0.39929,0.103466,0,0,0,0,0,0,0,0,0,1,0,0,0
3676,'2020/03/23 13:25:32:656',4,-0.163425,0.366751,0.464622,0.073731,0.486417,0.187319,0.391111,0.116013,0.408935,0.22456,0.206875,0.39929,0.103466,0,0,0,0,0,0,0,0,0,1,0,0,0
3677,'2020/03/23 13:25:32:656',4,-0.163425,0.366751,0.464622,0.073731,0.486417,0.187319,0.391111,0.116013,0.408935,0.22456,0.206875,0.39929,0.103466,0,0,0,0,0,0,0,0,0,1,0,0,0
3678,'2020/03/23 13:25:32:656',4,-0.163425,0.366751,0.464622,0.073731,0.486417,0.187319,0.391111,0.116013,0.408935,0.22456,0.206875,0.39929,0.103466,0,0,0,0,0,0,0,0,0,1,0,0,0
3679,'2020/03/23 13:25:32:666',4,-0.20324,0.165532,0.610251,-0.02457,0.414399,0.278882,0.29213,0.110088,0.423941,0.105201,0.240884,0.416744,0.051566,0,0,0,0,0,0,0,0,0,1,0,0,0
3680,'2020/03/23 13:25:32:667',4,-0.20324,0.165532,0.610251,-0.02457,0.414399,0.278882,0.29213,0.110088,0.423941,0.105201,0.240884,0.416744,0.051566,0,0,0,0,0,0,0,0,0,1,0,0,0
3681,'2020/03/23 13:25:32:667',4,-0.20324,0.165532,0.610251,-0.02457,0.414399,0.278882,0.29213,0.110088,0.423941,0.105201,0.240884,0.416744,0.051566,0,0,0,0,0,0,0,0,0,1,0,0,0
3682,'2020/03/23 13:25:32:667',4,-0.20324,0.165532,0.610251,-0.02457,0.414399,0.278882,0.29213,0.110088,0.423941,0.105201,0.240884,0.416744,0.051566,0,0,0,0,0,0,0,0,0,1,0,0,0
3683,'2020/03/23 13:25:32:667',4,-0.20324,0.165532,0.610251,-0.02457,0.414399,0.278882,0.29213,0.110088,0.423941,0.105201,0.240884,0.416744,0.051566,0,0,0,0,0,0,0,0,0,1,0,0,0
3684,'2020/03/23 13:25:32:678',4,0.077066,0.140348,0.886065,-0.14126,0.406631,0.432138,0.162089,0.337146,0.476435,0.143431,0.483123,0.274238,0.062999,0,0,0,0,0,0,0,0,0,1,0,0,0
3685,'2020/03/23 13:25:32:678',4,0.077066,0.140348,0.886065,-0.14126,0.406631,0.432138,0.162089,0.337146,0.476435,0.143431,0.483123,0.274238,0.062999,0,0,0,0,0,0,0,0,0,1,0,0,0
3686,'2020/03/23 13:25:32:679',4,0.077066,0.140348,0.886065,-0.14126,0.406631,0.432138,0.162089,0.337146,0.476435,0.143431,0.483123,0.274238,0.062999,0,0,0,0,0,0,0,0,0,1,0,0,0
3687,'2020/03/23 13:25:32:679',4,0.077066,0.140348,0.886065,-0.14126,0.406631,0.432138,0.162089,0.337146,0.476435,0.143431,0.483123,0.274238,0.062999,0,0,0,0,0,0,0,0,0,1,0,0,0
3688,'2020/03/23 13:25:32:679',4,0.077066,0.140348,0.886065,-0.14126,0.406631,0.432138,0.162089,0.337146,0.476435,0.143431,0.483123,0.274238,0.062999,0,0,0,0,0,0,0,0,0,1,0,0,0
3689,'2020/03/23 13:25:32:690',4,0.008948,0.334888,0.596114,-0.000601,0.522359,0.276495,0.356436,0.261547,0.440073,0.160762,0.518098,0.084124,0.167474,0,0,0,0,0,0,0,0,0,1,0,0,0
3690,'2020/03/23 13:25:32:690',4,0.008948,0.334888,0.596114,-0.000601,0.522359,0.276495,0.356436,0.261547,0.440073,0.160762,0.518098,0.084124,0.167474,0,0,0,0,0,0,0,0,0,1,0,0,0
3691,'2020/03/23 13:25:32:690',4,0.008948,0.334888,0.596114,-0.000601,0.522359,0.276495,0.356436,0.261547,0.440073,0.160762,0.518098,0.084124,0.167474,0,0,0,0,0,0,0,0,0,1,0,0,0
3692,'2020/03/23 13:25:32:690',4,0.008948,0.334888,0.596114,-0.000601,0.522359,0.276495,0.356436,0.261547,0.440073,0.160762,0.518098,0.084124,0.167474,0,0,0,0,0,0,0,0,0,1,0,0,0
3693,'2020/03/23 13:25:32:691',4,0.008948,0.334888,0.596114,-0.000601,0.522359,0.276495,0.356436,0.261547,0.440073,0.160762,0.518098,0.084124,0.167474,0,0,0,0,0,0,0,0,0,1,0,0,0
3694,'2020/03/23 13:25:32:701',4,0.045048,0.359283,0.672244,-0.11569,0.656476,0.076504,0.335758,0.362736,0.256827,0.355509,0.326315,0.09655,0.360256,0,0,0,0,0,0,0,0,0,1,0,0,0
3695,'2020/03/23 13:25:32:701',4,0.045048,0.359283,0.672244,-0.11569,0.656476,0.076504,0.335758,0.362736,0.256827,0.355509,0.326315,0.09655,0.360256,0,0,0,0,0,0,0,0,0,1,0,0,0
3696,'2020/03/23 13:25:32:701',4,0.045048,0.359283,0.672244,-0.11569,0.656476,0.076504,0.335758,0.362736,0.256827,0.355509,0.326315,0.09655,0.360256,0,0,0,0,0,0,0,0,0,1,0,0,0
3697,'2020/03/23 13:25:32:701',4,0.045048,0.359283,0.672244,-0.11569,0.656476,0.076504,0.335758,0.362736,0.256827,0.355509,0.326315,0.09655,0.360256,0,0,0,0,0,0,0,0,0,1,0,0,0
3698,'2020/03/23 13:25:32:713',4,-0.093876,0.51639,0.493844,-0.043856,0.615217,0.036494,0.380588,0.260454,0.35502,0.277415,0.44427,-0.024361,0.519755,0,0,0,0,0,0,0,0,0,1,0,0,0
