@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
80,'2020/03/23 14:25:28:341',1,0.546428,-0.390809,0.062953,-0.003053,0.400762,0.233613,0.163315,0.105227,0.18894,0.254206,0.267063,0.160606,0.287683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81,'2020/03/23 14:25:28:341',1,0.546428,-0.390809,0.062953,-0.003053,0.400762,0.233613,0.163315,0.105227,0.18894,0.254206,0.267063,0.160606,0.287683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,'2020/03/23 14:25:28:352',1,0.562754,-0.397097,0.134095,-0.004574,0.453027,0.281763,0.218705,0.158771,0.224767,0.299517,0.289103,0.159917,0.303437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83,'2020/03/23 14:25:28:364',1,0.549359,-0.411152,0.147013,0.009355,0.461675,0.264826,0.207792,0.114381,0.189834,0.286369,0.314003,0.156689,0.288831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,'2020/03/23 14:25:28:376',1,0.515921,-0.375044,0.182777,0.050545,0.451052,0.256139,0.231627,0.176859,0.215137,0.31707,0.288337,0.134922,0.310015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85,'2020/03/23 14:25:28:387',1,0.589505,-0.37898,0.171523,0.026343,0.477238,0.321847,0.230114,0.146516,0.23354,0.332142,0.327786,0.201361,0.349699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,'2020/03/23 14:25:28:399',1,0.614367,-0.391766,0.106241,-0.004174,0.43961,0.299358,0.244811,0.184029,0.269174,0.311827,0.315368,0.160056,0.284193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,'2020/03/23 14:25:28:410',1,0.590557,-0.383394,0.124653,0.023166,0.433356,0.258072,0.187446,0.150682,0.273879,0.349617,0.327987,0.165571,0.272319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,'2020/03/23 14:25:28:422',1,0.575696,-0.376133,0.178234,0.021354,0.480985,0.316866,0.223152,0.187502,0.269247,0.331077,0.312561,0.215777,0.32093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,'2020/03/23 14:25:28:422',1,0.575696,-0.376133,0.178234,0.021354,0.480985,0.316866,0.223152,0.187502,0.269247,0.331077,0.312561,0.215777,0.32093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,'2020/03/23 14:25:28:433',1,0.541485,-0.404463,0.153122,0.002577,0.478522,0.323479,0.225372,0.155665,0.267135,0.357798,0.343153,0.16623,0.272185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91,'2020/03/23 14:25:28:445',1,0.531907,-0.400517,0.077226,0.013617,0.441334,0.244815,0.160608,0.10193,0.181878,0.251748,0.258609,0.127464,0.264007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,'2020/03/23 14:25:28:457',1,0.567933,-0.388693,0.130946,-0.00566,0.452601,0.291911,0.208786,0.153281,0.206699,0.267245,0.263739,0.141798,0.271687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,'2020/03/23 14:25:28:468',1,0.550756,-0.407569,0.134916,-0.011248,0.454232,0.260782,0.208798,0.126783,0.200988,0.290028,0.309577,0.168671,0.320021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94,'2020/03/23 14:25:28:480',1,0.532523,-0.390113,0.174386,0.038337,0.436346,0.253175,0.224702,0.155123,0.205039,0.305067,0.291911,0.136078,0.283198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95,'2020/03/23 14:25:28:492',1,0.548371,-0.387797,0.166771,0.048156,0.487446,0.299819,0.212086,0.149984,0.228682,0.336663,0.313404,0.180948,0.356868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96,'2020/03/23 14:25:28:492',1,0.548371,-0.387797,0.166771,0.048156,0.487446,0.299819,0.212086,0.149984,0.228682,0.336663,0.313404,0.180948,0.356868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97,'2020/03/23 14:25:28:503',1,0.60905,-0.379695,0.139092,-0.000644,0.451314,0.316995,0.277755,0.18423,0.250133,0.297209,0.320403,0.170729,0.290956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98,'2020/03/23 14:25:28:515',1,0.624191,-0.370299,0.112582,0.011851,0.432069,0.27372,0.182277,0.161036,0.277548,0.349782,0.333045,0.165829,0.293185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99,'2020/03/23 14:25:28:526',1,0.575908,-0.393196,0.157179,0.029139,0.474224,0.297882,0.224241,0.170946,0.25749,0.327128,0.300073,0.202897,0.298422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,'2020/03/23 14:25:28:538',1,0.580728,-0.365279,0.184581,-0.001059,0.459217,0.3307,0.234938,0.174181,0.277628,0.354195,0.340127,0.177771,0.284631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101,'2020/03/23 14:25:28:553',1,0.520418,-0.412496,0.104686,0.023689,0.478911,0.272258,0.17137,0.105461,0.193714,0.271925,0.275316,0.122788,0.253183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102,'2020/03/23 14:25:28:553',1,0.520418,-0.412496,0.104686,0.023689,0.478911,0.272258,0.17137,0.105461,0.193714,0.271925,0.275316,0.122788,0.253183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103,'2020/03/23 14:25:28:562',1,0.607646,-0.354116,0.122727,-0.0007,0.426741,0.272103,0.174956,0.126945,0.170764,0.238017,0.251375,0.145031,0.251214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104,'2020/03/23 14:25:28:573',1,0.567543,-0.39203,0.142485,-0.003835,0.456418,0.269867,0.214732,0.142471,0.208481,0.291624,0.295116,0.163491,0.317715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105,'2020/03/23 14:25:28:585',1,0.550177,-0.404923,0.159957,0.027493,0.447151,0.257834,0.209161,0.123319,0.194461,0.290023,0.298895,0.139485,0.265305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106,'2020/03/23 14:25:28:596',1,0.518985,-0.377277,0.174971,0.057269,0.479533,0.273587,0.218321,0.171623,0.231499,0.331803,0.291844,0.144388,0.334226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107,'2020/03/23 14:25:28:608',1,0.59778,-0.372565,0.166604,0.004367,0.461806,0.333885,0.278376,0.176274,0.245439,0.312584,0.331471,0.197551,0.324138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108,'2020/03/23 14:25:28:619',1,0.630302,-0.375341,0.101256,-0.000102,0.437339,0.291861,0.202977,0.17603,0.283493,0.33904,0.324599,0.169033,0.305817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,'2020/03/23 14:25:28:631',1,0.569158,-0.403848,0.132933,0.027473,0.449212,0.267058,0.209806,0.151388,0.256146,0.327503,0.302875,0.17848,0.274597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110,'2020/03/23 14:25:28:643',1,0.590968,-0.357424,0.193235,0.006483,0.459618,0.325149,0.227693,0.19364,0.280136,0.340667,0.329755,0.197617,0.30799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,'2020/03/23 14:25:28:644',1,0.590968,-0.357424,0.193235,0.006483,0.459618,0.325149,0.227693,0.19364,0.280136,0.340667,0.329755,0.197617,0.30799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,'2020/03/23 14:25:28:656',1,0.53119,-0.410977,0.135583,0.027207,0.50272,0.310373,0.205104,0.132109,0.229832,0.312869,0.303146,0.133118,0.249979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,'2020/03/23 14:25:28:666',1,0.556638,-0.382021,0.070173,-0.001331,0.400394,0.236228,0.164741,0.105098,0.186498,0.251381,0.263672,0.158585,0.282086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114,'2020/03/23 14:25:28:678',1,0.562765,-0.397517,0.134571,-0.004135,0.453461,0.280102,0.219099,0.157989,0.224018,0.300846,0.291469,0.161813,0.307029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115,'2020/03/23 14:25:28:689',1,0.54962,-0.411081,0.149471,0.013248,0.46122,0.264216,0.206545,0.112488,0.187929,0.285369,0.312871,0.154243,0.283034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116,'2020/03/23 14:25:28:701',1,0.514367,-0.374391,0.182078,0.051724,0.454714,0.257332,0.23056,0.178023,0.217429,0.318993,0.28801,0.134576,0.313332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117,'2020/03/23 14:25:28:701',1,0.514367,-0.374391,0.182078,0.051724,0.454714,0.257332,0.23056,0.178023,0.217429,0.318993,0.28801,0.134576,0.313332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118,'2020/03/23 14:25:28:713',1,0.594118,-0.376138,0.172201,0.021884,0.474977,0.325198,0.236196,0.148877,0.235301,0.330092,0.328234,0.201625,0.346593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119,'2020/03/23 14:25:28:724',1,0.616804,-0.390554,0.104035,-0.004148,0.438583,0.297757,0.238542,0.18303,0.272004,0.316112,0.316296,0.161355,0.287201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,'2020/03/23 14:25:28:736',1,0.582503,-0.389261,0.124122,0.023015,0.433342,0.256691,0.190074,0.150147,0.27275,0.347757,0.325714,0.166877,0.271388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121,'2020/03/23 14:25:28:747',1,0.577749,-0.372689,0.181072,0.019159,0.479268,0.31827,0.222582,0.189586,0.271289,0.331729,0.314688,0.214978,0.321754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,'2020/03/23 14:25:28:759',1,0.538362,-0.407617,0.149977,0.006001,0.483413,0.322565,0.223548,0.152947,0.26288,0.353336,0.338658,0.161437,0.268619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123,'2020/03/23 14:25:28:770',1,0.535062,-0.397774,0.074693,0.012603,0.435798,0.242866,0.160941,0.102682,0.18236,0.250553,0.258059,0.130784,0.266824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,'2020/03/23 14:25:28:782',1,0.561405,-0.394914,0.127808,-0.009342,0.449198,0.285647,0.206132,0.149175,0.206313,0.269402,0.26378,0.140082,0.273372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125,'2020/03/23 14:25:28:782',1,0.561405,-0.394914,0.127808,-0.009342,0.449198,0.285647,0.206132,0.149175,0.206313,0.269402,0.26378,0.140082,0.273372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126,'2020/03/23 14:25:28:794',1,0.546359,-0.412138,0.132857,-0.012033,0.453341,0.259693,0.207872,0.124299,0.1998,0.290661,0.312934,0.169612,0.31918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127,'2020/03/23 14:25:28:805',1,0.529551,-0.386995,0.176968,0.040352,0.437068,0.253386,0.227492,0.160395,0.2065,0.307314,0.291562,0.136672,0.288262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,'2020/03/23 14:25:28:817',1,0.554462,-0.388505,0.166339,0.045116,0.486103,0.302963,0.21243,0.147338,0.228442,0.337055,0.317309,0.186472,0.357868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129,'2020/03/23 14:25:28:829',1,0.61033,-0.382562,0.132684,-0.000932,0.449896,0.313883,0.273898,0.184969,0.25336,0.298194,0.318732,0.166843,0.287167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130,'2020/03/23 14:25:28:840',1,0.620375,-0.370816,0.115115,0.014168,0.432025,0.270681,0.181618,0.158746,0.276891,0.350788,0.333327,0.165278,0.288739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,'2020/03/23 14:25:28:852',1,0.575324,-0.390667,0.161288,0.029002,0.47737,0.302491,0.224765,0.173617,0.258382,0.327469,0.301477,0.206578,0.303136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,'2020/03/23 14:25:28:852',1,0.575324,-0.390667,0.161288,0.029002,0.47737,0.302491,0.224765,0.173617,0.258382,0.327469,0.301477,0.206578,0.303136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133,'2020/03/23 14:25:28:863',1,0.574036,-0.371927,0.179158,-0.002513,0.460622,0.329662,0.233471,0.170053,0.276504,0.356681,0.34255,0.176631,0.282906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,'2020/03/23 14:25:28:875',1,0.52193,-0.410507,0.100348,0.022847,0.473863,0.267226,0.16886,0.1044,0.191049,0.268189,0.272543,0.123014,0.255275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,'2020/03/23 14:25:28:886',1,0.604913,-0.360918,0.125506,-0.002378,0.43287,0.279382,0.180333,0.132714,0.172702,0.238134,0.250906,0.143467,0.252863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,'2020/03/23 14:25:28:898',1,0.566465,-0.392525,0.142518,-0.004888,0.45664,0.268602,0.214197,0.140252,0.207168,0.290671,0.296425,0.163995,0.318701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,'2020/03/23 14:25:28:910',1,0.547152,-0.404018,0.160815,0.028435,0.44362,0.255762,0.209929,0.126451,0.195417,0.291103,0.296022,0.13721,0.265353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,'2020/03/23 14:25:28:921',1,0.522149,-0.378668,0.173739,0.057431,0.483155,0.278393,0.2169,0.168929,0.232572,0.333444,0.294188,0.148763,0.337717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
139,'2020/03/23 14:25:28:922',1,0.522149,-0.378668,0.173739,0.057431,0.483155,0.278393,0.2169,0.168929,0.232572,0.333444,0.294188,0.148763,0.337717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140,'2020/03/23 14:25:28:933',1,0.597361,-0.373536,0.163966,0.003246,0.460637,0.333558,0.282882,0.179415,0.245442,0.308649,0.330544,0.194327,0.319169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141,'2020/03/23 14:25:28:945',1,0.631237,-0.373811,0.101894,0.000979,0.4361,0.289482,0.197975,0.173761,0.282468,0.34061,0.325718,0.168605,0.306158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142,'2020/03/23 14:25:28:956',1,0.571315,-0.402889,0.136379,0.028549,0.453649,0.271641,0.213326,0.154124,0.255229,0.326349,0.300713,0.182006,0.277304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143,'2020/03/23 14:25:28:968',1,0.591443,-0.356213,0.193856,0.004919,0.457569,0.326605,0.23005,0.192367,0.281139,0.343095,0.331657,0.194029,0.303939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,'2020/03/23 14:25:28:979',1,0.529403,-0.4112,0.131596,0.027803,0.500991,0.304947,0.199222,0.127137,0.22346,0.305575,0.298105,0.130447,0.249297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145,'2020/03/23 14:25:28:991',1,0.572867,-0.367693,0.083573,0.004732,0.405227,0.243085,0.168407,0.107426,0.184914,0.249168,0.260398,0.154717,0.273983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146,'2020/03/23 14:25:28:991',1,0.572867,-0.367693,0.083573,0.004732,0.405227,0.243085,0.168407,0.107426,0.184914,0.249168,0.260398,0.154717,0.273983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147,'2020/03/23 14:25:29:003',1,0.564042,-0.396594,0.135847,-0.003644,0.45353,0.277464,0.217707,0.154756,0.22057,0.299115,0.291187,0.161597,0.309145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148,'2020/03/23 14:25:29:014',1,0.550792,-0.41096,0.150773,0.015325,0.459087,0.263118,0.206173,0.112461,0.187631,0.284911,0.310782,0.151014,0.277433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149,'2020/03/23 14:25:29:026',1,0.513519,-0.37402,0.181345,0.053065,0.458863,0.259089,0.22919,0.178629,0.219945,0.32119,0.288081,0.134727,0.316672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,'2020/03/23 14:25:29:038',1,0.597295,-0.3735,0.172952,0.018189,0.472709,0.327653,0.242189,0.151657,0.236999,0.327765,0.3288,0.20207,0.343826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
151,'2020/03/23 14:25:29:051',1,0.619249,-0.388777,0.102424,-0.003804,0.438232,0.296989,0.232878,0.182614,0.275414,0.32109,0.317832,0.16303,0.290579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152,'2020/03/23 14:25:29:051',1,0.619249,-0.388777,0.102424,-0.003804,0.438232,0.296989,0.232878,0.182614,0.275414,0.32109,0.317832,0.16303,0.290579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
153,'2020/03/23 14:25:29:061',1,0.577075,-0.393371,0.124993,0.023891,0.434444,0.256093,0.192748,0.149362,0.270658,0.344948,0.322591,0.168141,0.270585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154,'2020/03/23 14:25:29:072',1,0.57991,-0.36961,0.183498,0.016605,0.4766,0.319376,0.22232,0.1916,0.273439,0.332856,0.317317,0.213608,0.321545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,'2020/03/23 14:25:29:084',1,0.536469,-0.409307,0.147765,0.010093,0.488528,0.321901,0.221835,0.150288,0.25819,0.347948,0.333302,0.156039,0.264425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
156,'2020/03/23 14:25:29:095',1,0.538197,-0.395268,0.072429,0.011438,0.430053,0.241174,0.161698,0.103571,0.18337,0.249953,0.258049,0.134693,0.269804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157,'2020/03/23 14:25:29:107',1,0.561054,-0.395621,0.129348,-0.008684,0.449703,0.283795,0.207861,0.150157,0.210545,0.276087,0.268316,0.143113,0.279055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158,'2020/03/23 14:25:29:119',1,0.543141,-0.415662,0.132018,-0.011467,0.453105,0.259134,0.206982,0.121676,0.198153,0.290677,0.315266,0.169166,0.316289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
159,'2020/03/23 14:25:29:130',1,0.526089,-0.384428,0.178821,0.042022,0.438069,0.253146,0.229,0.164155,0.207059,0.30864,0.290471,0.136213,0.292185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160,'2020/03/23 14:25:29:142',1,0.561489,-0.387972,0.166788,0.042138,0.484817,0.306531,0.214081,0.145882,0.228852,0.337021,0.320348,0.191019,0.357942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161,'2020/03/23 14:25:29:143',1,0.561489,-0.387972,0.166788,0.042138,0.484817,0.306531,0.214081,0.145882,0.228852,0.337021,0.320348,0.191019,0.357942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162,'2020/03/23 14:25:29:154',1,0.610578,-0.385913,0.126143,-0.001288,0.448307,0.310861,0.269278,0.185333,0.256459,0.299677,0.317341,0.163649,0.283943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163,'2020/03/23 14:25:29:165',1,0.616336,-0.37162,0.117738,0.016753,0.432295,0.267746,0.181548,0.156467,0.276186,0.351431,0.333342,0.165053,0.284515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164,'2020/03/23 14:25:29:177',1,0.573974,-0.388625,0.164712,0.028179,0.479594,0.306156,0.224339,0.17559,0.259252,0.327985,0.303822,0.210661,0.308742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
165,'2020/03/23 14:25:29:188',1,0.566841,-0.378827,0.173799,-0.003031,0.463033,0.328761,0.232094,0.166562,0.275675,0.359324,0.344998,0.175545,0.28106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
166,'2020/03/23 14:25:29:200',1,0.523658,-0.408488,0.095867,0.021629,0.46837,0.262477,0.167022,0.104056,0.189205,0.265111,0.270136,0.123856,0.25769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
167,'2020/03/23 14:25:29:212',1,0.600515,-0.366765,0.127835,-0.004006,0.437564,0.284574,0.185855,0.137747,0.177705,0.241553,0.252678,0.141714,0.254571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
168,'2020/03/23 14:25:29:212',1,0.600515,-0.366765,0.127835,-0.004006,0.437564,0.284574,0.185855,0.137747,0.177705,0.241553,0.252678,0.141714,0.254571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
169,'2020/03/23 14:25:29:223',1,0.56507,-0.393331,0.142354,-0.005823,0.456947,0.26748,0.213618,0.138043,0.206171,0.289974,0.297879,0.164416,0.319365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170,'2020/03/23 14:25:29:234',1,0.544072,-0.402519,0.162428,0.029795,0.440763,0.254281,0.211552,0.130577,0.196735,0.292699,0.293415,0.135084,0.266162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171,'2020/03/23 14:25:29:246',1,0.525415,-0.381026,0.171778,0.056532,0.485598,0.282783,0.215018,0.164897,0.231859,0.333811,0.296627,0.154016,0.341873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172,'2020/03/23 14:25:29:258',1,0.598028,-0.374535,0.160116,0.001509,0.458345,0.331354,0.284998,0.181525,0.245497,0.305186,0.329375,0.190777,0.314302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
173,'2020/03/23 14:25:29:269',1,0.631745,-0.372436,0.10324,0.002634,0.435022,0.286928,0.193674,0.171584,0.281593,0.342782,0.327914,0.16907,0.306639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
174,'2020/03/23 14:25:29:281',1,0.573133,-0.401687,0.140144,0.029251,0.458012,0.27638,0.216296,0.156989,0.254488,0.325192,0.29821,0.184318,0.278888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,'2020/03/23 14:25:29:281',1,0.573133,-0.401687,0.140144,0.029251,0.458012,0.27638,0.216296,0.156989,0.254488,0.325192,0.29821,0.184318,0.278888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176,'2020/03/23 14:25:29:293',1,0.590585,-0.355846,0.193906,0.003439,0.456086,0.327803,0.232523,0.190787,0.282266,0.346001,0.333538,0.190421,0.299951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
177,'2020/03/23 14:25:29:304',1,0.525449,-0.413348,0.125401,0.02629,0.4969,0.297717,0.191787,0.120678,0.215543,0.296716,0.291577,0.126564,0.247569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,'2020/03/23 14:25:29:316',1,0.581953,-0.360425,0.091795,0.004072,0.406106,0.245579,0.167285,0.107117,0.179096,0.244348,0.255362,0.148879,0.264655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,'2020/03/23 14:25:29:328',1,0.565186,-0.395661,0.137103,-0.003338,0.453855,0.275426,0.216752,0.151978,0.217553,0.297571,0.291456,0.161645,0.311019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180,'2020/03/23 14:25:29:339',1,0.551909,-0.410314,0.152624,0.017972,0.457278,0.262461,0.206375,0.113282,0.188011,0.284902,0.30846,0.148101,0.272762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
